Comment_ID	Text
z13wgxjxukikzpmxf04cjfi5ptvgcjkpvxk0k	See that smirk he gave when president trump called him a soldier!!
z123vnphwuz2ftus4221yl3yfrjwuxghs04	* i dislike trump but am with him on the muslim issue.<br />* islam is a malignum tumor in the world.
z12thjnrku3owjteo22uivmpelrjhvpzx04	Bless you, Mr. Trump!  I was so worried all those displaced Syrian families were going to murder me in my sleep.
z121ydjhdvejwdmbe04cf1gockuyff4bjsw0k	"Hell yea we&#39;re becoming America again👊🏽 <a href=""http://www.youtube.com/results?q=%23MURICA"">#MURICA</a>"
z13ljpaoonuqcjgs123ludwzfrefsb4wo04	Some find a bad idea from humanitarian vieuw, but i find it great from humanitarian vieuw, <br />namely very good, or way better for all American humans, mr Trump is President for.<br />A humanitarian succes........certainly if you can put the proven vieuw that a lot of islamist are not &quot;human&quot; anymore, nor animals....<br />There is an entityform below..........far below........and mainly islamist serialkillers and the islamic imams who manipulate them there...<br />These 120 day&#39;s are going to be expanded as long as Trump is president....<br />this war with islam will last much longer......and never invite the enemy...
z13cw1ognm3ig3t01233s1wq3rarx1ucm	wars are already happening, but soon things are going to get much worse.
z13hdlqgxzrvz1su122gjbfado2xybyep.1486134422926137	+Josh G To the fat thing. no it doesn&#39;t show how combfortably you live it shows that unhealthy food is way cheaper than healthy food...and it shows that a lot of us citienz are not educadet enough to look on their healthXD
z13sud4rrruihvlzb04cfjmaruy5w3qp13k	Thank you Mr President,you are doing a great job and the only people that do not agree are Liberals and they do not matter. Keep up the good work.
z12fedvg3reuwri4d04cfdhziqucwvuj0ko0k	HALLELUJAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAH
z13oibjw0z21v1prp04chzaq0yj4crjolg4	I don&#39;t like Muslim as much as the next guy, but trump is one racist bigot.
z12xgvqi1lmrsddif04cdjmauq3nubg4rw00k	Obama&#39;s drones continue killing innocent people daily all over the earth. I believe the reporters are scared of Donald Trump and the media. I don&#39;t blame them. The truth is that our USA government with active participation of the CIA and some special ops task forces are responsible for arming, training and cooperating with the most notorious terrorist organizations like Al Quida, Nosra, Muslim Brotherhood and others.  My spelling may be wrong but you know what I mean. With our tax dollars they are committing genocides and killing of thousands of innocent Middle Eastern and African defenseless people all over the world including Syria, Afghanistan, Iraq, Sudan, Libya, and Yemen and other places that we don&#39;t even hear about them. Now Mr. Trump has chosen the most vicious mad dog killer known to man kind in order to attack more innocent people or continue attacking the other nations like Iran or Syria etc. again. Awakening means exposing these killers and their actions and holding them responsible every minute. We can not be neutralized when they use our tax dollars to over through governments and conduct covert dark illegal and unconstitutional operations all over the world in our name. What they do bears our name (USA). It is our nation&#39;s reputation on the line. Despite many illegal efforts by sold out scientists, historians and corrupt media, the history never forgets what we do. It is up to us to take time and expose the wrong doings anywhere. When we are quiet and ignore these crimes, the history records them and we the USA is placed on the records forever. that is why we have a lot less friends in the world. The news goes around. people have access to internet. Sooner or later the crimes committed will be exposed by those of us with clear conscious. Those of us who believe in justice will raise our voices. There is no other body to stop the madness and wrong doing of our nation which continue killing the defenseless and innocent people for many many years now. It is up to us to be the voice for those who have no voice. We have the freedom of speech in our constitution. The victims do not have a voice.  Our  media is biased and corrupt and controlled by Zionist NWO forces and we all know that. That is why we are using the alternative media. Those without a voice are the victims of our technical and economical progress so called western civilization. Wake up people and raise your voice. Together we can expose the criminals and hope for a better standards of living and a peaceful world. May GOD help us all.
z135yziisnajjty0z23xhlu41mnutx32j	Americans are immigrants 😆
z12ii3a4pxjrtbhwk04chlobzz2hwzaza4k	Nazi America
z13jsvdqxwqnvn4wf04cjpgpzuvcifkrcrg0k	605 arabs disliked the video.
z13dxlkgtxbnjvra404cg1rjcmjchjihadk	why the F is CNN showing this 😡
z13swpdh4vjisr3en23hdnfa0qmeyjrhh04	Donald J. Trump the god emperor.
z12yzbmgpsqyj3bx504chbrbeqfouhxxoyc0k	And here we go... no more dirty dancing with devils! Great move against islamic terrorism 👍
z13bghv5mufywjc1223sz5dxmvigg3md2	Who&#39;s this Donald trump guy?   He needs some government assistance for his mental illness. Lol
z12etbbhcm3ssx4q004chtuxnqrcyryayus0k	Enter the downfall of the USA....
z13aipyj3szmjxzk222pfjgqkoedclf5204	The two faced countries of Saudi Arabia, Turkey, UAE and Israel which <br />are still producing and funding more terrorism with their isis friends <br />and also secretly did 9/11 together should have been number one on the <br />ban list.
z13zcxfbckjadnhfj23zd3x5zumfdpmih04	"It&#39;s not an assumption of guilt, it is emphatically stating that there is now way to tell the difference until they&#39;ve been allowed access to the United States and have killed people. At which point it is too late to do anything about it. <a href=""http://www.youtube.com/results?q=%23ISTANDWITHTRUMP"">#ISTANDWITHTRUMP</a>"
z12ic1rgsprmdvcei23bwvbgsynmdh43g	wait... he said 9/11 was done by radical Islamists? I thought he was going to be the one to blow that wide open.
z13psttystn3j31k1224zz5bqu2ayrsdm	Trump is violating the first amendment literally because of people&#39;s religion? and some of you are okay with that? what is this man???
z122ypuojuuaefvzq04cevkj5rbpwpxytew	"<b>Remember all this stuff he campaigned on and no one thought he&#39;d go through with it? Guess again Libtards haha! </b><b><a href=""http://www.youtube.com/results?q=%23AmericaFirst"">#AmericaFirst</a></b>"
z12td1xyakv0d5pqw04cdp0yss3rjlwut	Before everyone gets excited, we should be discriminating enough to realize that the President is probably halting ALL immigration.  From 1925 to 1965, that was the immigration status.  We have plenty
z13vgnbpzrb4xz44h04cebfrjynhj11w3ao	Real Men
z13lvlfy5pzkhn4c2221fdrqeoeeg3foq04	A president who actually does what he said he&#39;d do...<br /><br /><br /><br />Who&#39;d of thought?
z12tw3sbzluvyd2ny22nj5i54ujbjlhcs	The upside down pentagram in the back is a nice tough.
z13xzd2yas2mg5nhq04cfj05kvbwjtj52ys0k	Good job Trump .Keep up the good work .
z134v1yyaxmeibsog04cjdvjqwbpu1tyf3c	I partly voted for Trump because the media was critical of him. I was sick of watching the politicians and media play each other&#39;s game. It was like watching a really corny reality show
z12lcb2z0vunv3kd322nyzy4rxeacpjfa	Lebanon IS on the list, Jim.
z12stzcxirq5snhfl22re3g4tqq2fnemh	so what happen to the bill of rights?
z13syrvydsjyixwe523ysjygsyahh3qdv	It all sounds good!  How is Trump going to stop 1 billion Muslims ?  It will take 1000 life terms to even slow them down.  Others say to nuke them.  America does have the right to BEAR ARMS as citizens.  Russian citizens ,  swedan,  and German ,  British citizens are now rising up to fight back since governments do not protect them.  And NO state can disregard the bills written by the founding fathers of the U.S. Constitution.  They may shy you away,  they just know ALL the Amendments are your rights!  Take a stand or RADICALS will invade America even more!  Their temples are expanding in states of U.S.A.
z12hjjj5dyjghnnbj04ccnpgmpetepvohvw0k	CNN  goes straight to victim card. open borders means a dumpy country. show me not!!!
z12wyvbjsymkstcfe23wsfaponrqi1xom04	Not constitutional ? Hypocrisy ! Dont forget the Visa Waiver Program and Terrorist Protection signed by Obama (Act 215) which banned citizens of Iran , Irak , Syria and Sudan from entering the States from March 1, 2011. No protesters ?
z12avf0r0yukfv31r23ojlybgk2wszhi504	cnn is a joke
z13mhnniemiyx53m522ufnm4nvqyvz3bu04	He just invited an Islamic retaliation. Now the Muslims will start chanting &quot;who&#39;s streets?&quot;, they&#39;ll rally with machetes, burqas and goats. ugh, more protesting,
z12perazvtq5ttkdc23nhhwi2vvfv1n5t04	You Americans better start protecting yourselves from Canada. We&#39;ve been sold to Islam and they&#39;re moving in to take over what they bought. I know it sounds like a laughable radical thing to say, but our Prime minister is rushing in Shariah law amongst many other careless things he&#39;s all ready done. We won&#39;t be able to say anything negative about Islam before 2017 is over, all the banned countries will be migrating to Canada. The all ready staggering increase in numbers last year speaks for itself. I&#39;m a Canadian, I&#39;ll always be a Canadian and will do everything I can do to keep our freedom of speech and our countries way of life, but it&#39;s not what our government wants so it doesn&#39;t matter what I think. I love America but I really hope Trump helps us out for both of our sakes.  I hope I&#39;m wrong, but only time will tell and Canada is very pro Islam right now. Check it out for yourselves.
z121z1fjekq1xrhg104cijcqxvueur5hs40	What about Saudi Arabia?????? Isn&#39;t this where george bush&#39;s fake terrorist came from?????
z13gyhgbcyudgpmto23ewrdalw2teztbc04	If we&#39;re scared about someone blowing us up then, well we better be afraid now.
z13jtbx52kfitvxdy22kflwqcsnjxxx10	Yes, leave them all in their own muslim countries and watch them destroy themselves,..and hopefully Islam will share 0.0% of the worlds population in the future...
z13ewrjbvmr0trobj04ch12wbrafhxfgr2k	TRUDEAU needs to ban all niggers from canada too!
z12hybipgzbnffxro04ci334rufujlpzozg0k	Fantastic speech from President Trump, he has done more in one week than Obama did in eight years.
z13vhj3jkueceroht04ccvyz1xypj155jxo0k	This is the biggest joke ever!!!
z124ylvymymex31su22kyh0ozvmbd1lui	Allah HU AQBUR I testify there is no God worthy of worship but Allah ☝🏽Allah is the best of planers so you people who follow trump plan, and Allah will also do his planning
z12wwhfqkxysz5fju04cgpmpvmaai5vgmdg	The mad man actually did it
z13pjdiylt2djzs5e04cgp2qpqyudrgae1w	rebuild the arm forces the fuck
z133hdeyoz33trdpy04cerrysvjeszhjyqs0k	Why not Saudi Arabia in these 7 countries? It&#39;s the largest terrorist cell in the world.Looks like Trump is a coward and can&#39;t actually cut the ties with that horrible country.
z121xd4iawqvs31sw22jtxzx3sunf5rqy04	How about sign an executive order to give this land back to its original people. Everyone except natives are illegal immigrants, this land was taken by criminals
z13vd1xh3kr1y32uy22cirrwpznrglbry04	were fucked getting rid of immigration from muslim extremists how smart
z12aub2o3v2ttxvvc23mdharqs3xttdql04	HAIL THE GLORIOUS LEADER TRUMP
z13ac3jaekjqv311i23qwhv41sywi5zob04	Emperor Trumpatine and Darth Pence.
z12itppy3pq2ufpqy04ccr44gzvcvhvyudk	signing these orders will accomplish nothing. should include all radical terrorists within us. don&#39;t discount isreal/saudi etc.
z13gfr0xapaet1vym04chtrjjs2egdyaj4o	I thought when people were sworn in they said, The United States Of America?
z12iupbxrvitd1w5e04cd1bqiknxsbn55qg0k	Bye bye terrorists posing as refuges and immigrants!!!
z13fhbrrhnj5ersv022pvzmbioyww5l1m	This ban is not even close to being enough. It should be a permanent ban and it should include every person who shares the Islamic ideology from Saudi Arabia (the greatest ideological sponsor and financier extremism and terrorism on earth), all of North Africa, Malaysia, Indonesia, Burnei, Oman, Qatar and around the world.<br /><br /> To those who haven&#39;t woken up already just read their freaking holly scriptures like I did. Read the Hadith to fully understand what their beloved Prophet said about and wanted to do to us non Believers. This man was like a Hitler impersonated and we are the Slavs, the Gypsies and the Jews who are to be exterminated or subjugated under their Jihad and Sharia spreading campagain.  <br /><br />We are in a ideological struggle. This is a struggle of civilizations. I know its hard to understand it and to accept it fact. But after studding the history of the Islamic expansion out of the Arabian peninsula, reading the chronicles of Mohammed in the Hadith and  speaking to and hearing form former Muslims who have to live in deep and chronic fear of being prosecuted, detained, tortured and murdered for apostasy. That is the truth.<br /><br /> Islam is the epic arch enemy of Western Civilization. It stands for and loves everything that we hold dear as a peoples and as a civilization. Those who embrace this ideology must be leave. There is no room for compromise. If they are willing to renounce this evil ideology, and the teaching of its evil sick prophet, willing to undergo a re education program about western values and be willing to assimilate to our way of life then yes. They should be allowed to stay. As a matter of fact I would have been the first to welcome any former Muslim onto our Western countries. As i know the horrible persecution and even the threat of death they would endure in their home countries for leaving this sick ideology.    But if they are not willing to renounce these evil teachings of this evil child molesting, war Loarding, murdering, megalomaniac, slave raiding and trading,  rapist false prophet, then they must be kept out and pushed out without hesitation.  This is not a racial or ethnic war. I would never support such a thing. This is an ideological war which their prophet declared and launched upon us more than 1400 ago. They are his followers, we are his enemies. It is time we fight back.
z12vuh4yrmrtitici23chb4jjumxhr4ni	Trump is a racist piece of shit he can go to hell. he isn&#39;t my president
z12exl14clzrsdno304cdlvh3xnkxp2jh1g	"- These refugee groups are bringing these jihad boys in by the droves.  Why is Trump not shutting them down?   What happened to a visa moratorium on Muslims?  What happened to all of his PROMISES?  <br /><br />These disease-ridden, disease-carrying savages are coming in the front door and many or most have AIDS, TB and are infected with<br />many other diseases.   They are future rapists and killers.<br /><br />Why do these groups like &#39;Catholic Charities&#39; say they are &#39;Syrian families&#39;?    They send in a few Syrian families for the cameras on the first dump.  After the cameras are gone, in comes the African males of military age.  Most are diseased.<br /><br />I see now that the CDC plane N173PA has just made a flight.  These planes are moving infected Muslim jihadi boys to a town near you or I.<br /><br />Yeah, right…resettling FAMILIES FROM SYRIA. My foot. <br /><br />We KNOW they are almost all single males of military age from Somalia and Africa and North Africa.  They send in a couple of Syrian families first when they do the ole camera-op walk.  They bring the first group out of the bus, train or plane…the news cameras take take their obligatory photos and videos and everyone thinks that they are all just nice wholesome families.  My foot again.<br />- See more at: <a href=""http://www.rense.com/general96/mumstheword.htm#sthash.uCyMDWiM.dpuf"">http://www.rense.com/general96/mumstheword.htm#sthash.uCyMDWiM.dpuf</a>"
z13ghfx5rwvnwhwvw232czmwzxnrfdeqj04	As a MARINE who hasn&#39;t worn the uniform in over two decades, for me watching this video is like taking a long, cold drink of water after stumbling around in the desert for far too long.
z13dfxgomsewev2n5230uxvb4nuzip4wt04	So far this general has lost every war he&#39;s been in! Great credentials!
z12uunpxaq2uhzw3j22cvjeh5mrmih1gd04	There is nothing admirable about being a &#39;patriot&#39; . Its actually more embarrassing than anything.
z13zg5picwmbedl0w22asndhekbfj1xyp04	Look at the huge bags under his eyes! I hope he is the right choice.
z13jvn4jvu3cyf1o004cf5sjkpeofxgjr5k	So why is Saudi Arabia not on the list when they are the biggest supporter of terrorists. 13 of the 17 9/11 hijackers were Saudis including the biggest terrorists Osama Binladen. They supported Isis and they practice the most extreme form of Islam Wahabism. When was the last time anyone from Iran did anything terrorism related in America or Europe.
z12cuzopktzwhn05i04cfbob2lywippxf3s	Like a boss, doing exactly what he said he&#39;d do!
z13ytxeqen3eytd4b04ci1gijn2oidnwxlg0k	Those immigrants in the past didn&#39;t want to kill us because we didn&#39;t believe in a man flying to heaven on a white horse.
z12dxfnhdzqav1p4i04cgt3p0om2xvfov4c	it&#39;s been along time coming
z12az3t4npmatd1rb04cdbrzxw3is3k4ro40k	Number of deaths in USA through terrorism since 9/11= 24. Number of gun-related dearhs in USA since 9/11 = 280,024. Need I say more?
z13du1vxcn3nsr54g04ccn4qwuaqe1gq4kc0k	Do your thang Trump...show the what a real Boss supposed to do.
z120efjbzubuedg4y04cc51hfmqfv3lj2eo	here we go again with CNN slagging off trumps descion turning what he says into something else
z13idnbqrw2xfl4ig04cdb1ouvzaed3bno00k	Look at all these people Sieg Heil Trump in the comment section hahahahahaha. It&#39;s some hunger games shit going on down here y&#39;all are sick as fuck.
z12vyxyx3mbhsb2en23hh554qwn3vtiao04	Is it me or just Trump say pretty much the same thing in every speech? He&#39;s evidently about as clever as he looks.
z12evtrgdqusuvvzc04cgvih3mmgfbzrbk00k	We do not hate Muslims, only the &quot;radical islamic&quot;. I know a lot of great people who are Muslim. Do I wish they were saved by Jesus blood? Of course, but, we need to pray for them to hear the &quot;Gospel.&quot; Our Heavenly Father (our God) does not wish for any to perish). Neither should we. I am so proud to be an American!! And so proud to finally have a President who is proud to be an American!!
z124czohmoiiy1av223avjc5fwylz3mi504	Best pres.we&#39;ve seen in 60 years
z12tgvl4mtyhzhxva23dghgzhxiwudpbi04	America always first then isreal second all Muslims need to be sent back home an get the hell of out of our country get the fuck out....
z12eghpqtu2xwr4t4233xdebduf1vnfgq04	ROCK ON TRUMP LET THE ASS KICKING BEGIN!!!!!!
z13lzx1q4zbpfrxhz04cfj2hlzarvdgb0gc	GOOD
z12cyzi43kasj3jhz04cevnbnpucejkxnwo0k	Nice!<br />keep the ball rolling Mr Trump. <br />I&#39;m loving the moves you made so far.<br />Do me a favor and slap some sense on that stupid idiot prime minister here in Canada.
z12fjjxzdtbksltto23mtlmj2pfwtdub204	hardest working president america has had yet, and i agree with protecting the borders, but we cannot deny entry based on religion. its unconstitutional, and against everything this country was founded on. clearly, we need another angle on this. why cant we just build refugee camps in their countries, idk. but we started this problem and we cant just abandon them but we cant become victims either.
z12cttw4yx3vzzgiz04ccrshptnfcjfj2r00k	It&#39;s a start, hopefully not the end. God bless the USA.
z12se3l4ypmkdrccg23li5vbkpjnej2pc04	He is going to start a third world war!!! America will not survive in its present state! <br />Be prepared...
z13wtlqp3yydst3tg23ysdcxdni1dhcwn04	It&#39;s not good to hate Muslims. It&#39;s not bad to hate Islam.
z12vftjglkrwyjzoc04cepmy0uiat1ahkfg	Blow up their houses, kill their Children and refuse sanctuary.....That&#39;s about right ...Slaves Cotton and Molasses!
z13qwv5hsm3ri5h1j22mezaaoln0gxauy	People from Iraq were lucky to come to America and a lot of them made a good living here to the point that they started to think they are better than Americans.  Glad trump is here to make Americans first.
z13nxbfj3ujrc3wqw04cct0rjzz4ibzosac	WOW! I love our government! Did I just say this??? Come on people let&#39;s here some comments!
z12tjvkbpyjhg5u3f235ufbb1libgv0ub	notice how there aren&#39;t a lot of liberals running their mouths and ganging up on Conservatives on the net anymore? It&#39;s a nice switch.
z13kil0xnm2kwh3aj04cebvqewvkeddytb0	will he scrap obamas drone assassination program?
z12pivk55keqiblya04chhribwajc55hpd0	first of all he said foreign terrorist  , he didnt say specific race. no race hater :)
z13zst1gdvzpujwme23ewjgrxrrsely5h04	Arabs = Mixed race, Europe = Pure breed. Know that incest does not pay off in the long-run.
z130cvojctmesnbhk04cevrwbrq5zpwxs0w	USA`S decline is almost complete, i dont think it needs a full term lol
z134hl5youmcsxb1f22tsvgprlysy5gml	Will trump(pussy grabber) ban Catholics Priests from coming to USA because many of them terrorise the asshole of little choir boys in churches?
z12dd3tytkrgijyeb23jvpsqzunvwrrab04	President Trump you missed the epicenter of terrorism : pakistan in your list... the country which was hiding most wanted terrorist osama bin laden! sir please block all pakistani terrorists.
z12zcdd5uk24gn4pw04chjzpzuudwd35nbk	CNN IS A PACK OF WOLVES , THEY JUST WANT TO DESTROY OUR PRESIDENT, THEY LIE ALL THE TIME, YOU  BASTARDS  , GO TO HELL.
z12fsduqtsihv3bve23xflhxgwumzlywp04	that&#39;s easy anybody can lie to God
z12vcz3y2ufuvtynf23cj1zo0xv0vxavy	Wwwooooooooooooohooooo! Read it and WEEP motherfuckers! Trump&#39;s getting to EPIC levels...within the first week. Promises kept? Every. Single. One.<br />The wall-covered.<br />Immigration- covered.<br />NAFTA- covered. <br />Getting screwed by Mexico in general- covered.<br />Abortion- covered.<br />Screwing ourselves by placing a tariff on our own goods coming back here- covered.<br />Muslim extremists wishing to come here and imply sharia law- covered.<br />Not only the dearest, but the most important. Don&#39;t like it? Exit stage stupid.
z13xzbdwiwr2xfjzg04ci5fogtu3tj3otbg	This is beautiful. Real men, real heroes.
z123xtkriwjkw3aga04ch5lpnxrpvndaoxs0k	the land is still part of isreal it don&#39;t belong to palistaines...<br />the Gaza strip is Judea, Sumerian by the Bible and goes all the way to the sea an back so really that land belongs to Isreal..doesn&#39;t belong to nobody else but to Isreal wen God set his people free an promise them the land to the sea would be Judea an the land to the other directions God pointed them to is the promised land God had promise the other 2 sons of Abraham ......but anyway that&#39;s how it was supposed to go anyway..
z12ry124qqaesbyth23mutpqzum4xb4j504	Building walls equates to Isolation and fear. <br />It will not stop drugs, immigrants and gangs.<br />Punish those who HAVE committed crimes and not the innocent but now you have punished the innocent also.<br />Millions will be affected by your decision donald trump.<br />You can build it but a FUTURE PRESIDENT! Will tear it down.
z12dx1vixuv2v1q1r23ayxdwfvzjzpe0k	He should have just said the band of non wealthy muslim countrie but its a good start ,the countries he did not band are currently beheading and publicly executing people.i say he should band all persons that consider themselves muslims until they fully understand how to live not only in america but the entire western world.i support trump because i know if america falls my country would fall aswell so everyone living in the west that shares simular rights and freedom as america its leaders should take an example from trump and stop being politically correct
z13dcxfanm2tv3bo104cgbohzp2wxhsjiic	The more intelligent citizens of the USA fully support Trump&#39;s Exec Order.<br />These are war zones. and take a close look at what Islam is doing across Europe to include Paris, Germany, and Switzerland.....Islam has now taken the Government of London. <br />We should close all borders to Islamic countries and outlaw the practice of Islam - simply because this cult has been clear, they want to replace all diverse cultures and governments with Sharia Law !!!!
z13dslszitzift3g204cjxuo5rjuj52xjew	You people should feel lucky if anybody disagrees with this action just go and look at the streets of Stockholm, Paris and Berlin
z12zhhcatzvphxxzp04cenhxtl23hlabkt00k	cnn is <i>__</i> news.
z12ntp0hxn3yixddc23odzvayoudvt2ui	I learned lot about America after read all this comments
z12tdtzarmvmz1hns23pzf5xkymthr0mn	a latino here for Trump and the new administration! I love this country even more! although I&#39;m a Latino, I&#39;m an American first! United we will stand and make America great again!
z13xuzzghlecclj0i22avfxjqlv5yfu3i	GO TRUMP!!! YOU don&#39;t like it buy a plane ticket out of the U.S. bub-bye!!
z122j3f43ufcxnlzj04cgpygrzycudn52y00k	CNN is Owned by Islamic Terrorists! Do you think they will tell you the truth?
z12pgnibvx3dujtwi04ch50wzxvsvp5imxo0k	you cnn twats .. thanks for reporting the news in an unbiased fashion.
z123v1w5onbnindh204cchjjst24gpq4wt40k	Finally common sense by our Government.... I challenge for every Democrat that opposed the blockage to go live in Iran and say your an American.  But wait! We can allow them to come to the US but we can&#39;t go over there and Build Christian Faith Colleges??? .
z121fdhr5xmlsnn1y22tvhgb3tblgna2h	Jake Tapper = dumb twat
z12lxrnheqvnjnw5e04chj0w4nmrdlvpcyk0k	There you go again...CNN fake news...
z13etfio4xjmyfann23ntfjzfqnnir3ou04	Holy crap...Trump is sizing up the Oath Taker Mattis and it looks like he is expecting that oath to be remembered....or else.
z135hjpodsykzfdim04cixdiruahe5epgyw0k	Trump is kicking ASS!!!
z12xd3u5kle5ixryn04cednabrzpwraylxk0k	Trump rocks!  :)
z13fyxobnrqiexk4304cgpmirknli51p314	to all those people talking shit about Muslims just remember they&#39;re in your military protecting you
z13hdlqgxzrvz1su122gjbfado2xybyep.1485595818581171	Tryingto Begood PleaseR Trump go to merkel an wash her brain!!!!Plsplsplspls
z12idhvx5sfbe3yjv04cf5mrzzjtzd4jrqc0k	the public has to remember that the media doesnt know tge same information that the countrys US military generals know so how can they ever give an effective opinion
z134uxwqfpuzxdkko230yhmqsoj5ftjmc	Exception, his business partners in Qatar and Saudi Arabia...think about that.
z120jzlhiqr0eto3122vfrhyyvvzh5wwk04	it makes rational sense to ban your enemies from your country.
z13xdfhhlyrxtfld322qwpcr3umnhvwd3	New military weapons.  Corporations and friends of trump will get wealthier and more powerful.  That&#39;s the bottom line.  The rich getting wealthier.
z12ljjqxgtfyz1gvz23jx5zjewepinhjy04	fuck CNN
z12nwrfzbn2jvlt3122ph3dbpwzrsxgni	Nations have the right to secure their own borders. For decades Democrats have been screaming that we should not be the world&#39;s policemen; well, we shouldn&#39;t be the babysitters either. There are other countries that can shoulder the burden, we&#39;ve been shouldering theirs for 200 years; let the other Muslim countries extend their humanitarian hands. Our politicians have bankrupted our country&#39;s finances and resources trying to &quot;spread the wealth&quot;, and the pool is not bottomless. It doesn&#39;t make us evil, or immoral, and frankly, the fact that the Left is attempting to take the moral high ground is just laughable. They&#39;ve been telling us to get out of the Middle East for years; now we are, and NOW they&#39;re suddenly &quot;concerned&quot; about the people there? BS.<br /><br />I speak to the people of the Middle East: You want help? Help your f*&amp;$ing selves; we&#39;ve helped you enough.
z123whbrws34vpd1x230vhnpvxy1d5uzq04	Why don&#39;t they just say &quot;high risk countries&quot; instead of making it a race issue?? Ridiculous
z13nw33h1ujbihe0t22ndxxoizn4ur1ac04	GO TRUMP GO WE LOVE YOU
z12kvppwjtzehb1jy04cd33qrkyjfripgs40k	why not Saudis or Qatar? in reality they are the one that make up and spread these radical ideas in Islam. They are the one that spend Billions in mosques in Europe and US so that fake scholars teach their radial ideology to young unaware people. they were  involve in 9/11 not Iran or for example. its so bias.<br />even by statistics, people in considerable amount are in favour of ISIS. but in Iran they are zero amount. U are not so honest in what you say u do and  you are fooling public.
z134vlzxnuvfi3lyd04cchso4oiltzoxnoc0k	For those who are literate - US Code Title 8 Chapter 12 #1182 &quot;Inadmissible Aliens&quot;
z13ggbyq4lbudjzii04cc3wyxr3hzfihqwk0k	If only someone would have signed this order 200 years ago with a few European countries included.
z13kenvpyk3gixgtb22tfb5aewagynizy04	Trump T-Shirt Giveaway Promo on TrumpRights ( . ) com site  only small shipping fee on these. Make America Great Again Thank you Trump!
z12djtfwkznhuhsqu04cc14qcz21uvmofjw	So what do you think guys, do you think  in this Gov  the Clintons will be investigated?
z13sdb3a4pjbd5n2x22nx1oryzj5hfsk4	what a fucking joke
z13fwpmbxuj3ixmuy23dwj5immydvtg0q	good job trump. isolating us, and uniting the rest of the world. 5 percent of the worlds population.   hahahaah joke.
z13us3vw0qidxt1mw22ryr5ynyurzz5co	I don&#39;t hate people for the god they worship, but the Muslim religion is disgusting. I&#39;m not sad about this. I hate their culture, I hate their customs, I hate what they are doing ti Europe, and I hate what they did on 9/11. <br /><br />stay I  your own country if you want to change ours. if you come here, I won&#39;t make you change what you believe, but you best change your actions as a whole Islam.
z12dtpsrfniyfdzmn221gfz41ln3wvdn4	yes yes yesssssssssss
z13xxbtzhnjagbvx304ce12piqnxit54czc0k	Muslims aren&#39;t the problem however.  If you go to a Muslim country as any other religion you would probably be killed for following it.  So Muslims must go to their country if they want to worship their god and we must come to ours
z132v1rahnz3ftvvq23dxfn5zqzfjvtb204	Within a year this man will have the respect he DESERVES
z12lunqattavhn15q04cf1yrhwuvuncydlg0k	A president, that actually do stuff😀
z12gcxugtqvwixvfm22cxvxzvumntbf3t	ps nobody&#39;s from america check ya blood lines
z12pzvwwjza2gzzr104cc3tizkehttdriq40k	Finally a patriot in office with a patriot cabinet.
z13twxgazwixvfpm023mxfcowvffwfovd	Anyone else realize the dipshit at the end isn&#39;t even at the Pentagon, rather in front of a green screen located at the Clinton News Network. What complete scumbags. I hate CNN. Trump needs to ban CNN from this country as well.
z130vt4xyzvjsrni204cddwzuwynjlypsrk0k	Anyone butt hurt over this needs to research the Islam religion. It&#39;s pure evil and needs to fucking die. You can&#39;t be liberal and support Islam. It oppresses women and everyone else not in their cult.
z132xthokw2hgrjsj23mhpbjzs2bvr4bw04	I will lat one of my lawyer tope lawyer in Oklahoma city Oklahoma. do that will u have that sent to his dase
z133hvhpeouchbt2422hsbvz0maqyrher	I knew trump was the right person to be president.
z12yvtxpbkngeza2l23gttw4vymchlvwb04	I am still waiting for the Executive Action where we reopen immigration from Europe and close immigration from Africa and Asia. When can we expect that order?
z13isl1yzkbdvjprs04cf33znlmnin1w2jk	Iran , Irak , Iybia, Syria Somalia Sudan. Aren&#39;t  they those countries that some general has listed as countries to be attacked?<br />So first attack them, destroy them, create chaos, make them super angry ...sorry I meant terrorists, then ban them. <br />The  logic of war against those countries is well respected. Trump is certainly right.
z13we3mqapjxudx0t23ocpn4zxb1yhnnf	JUST IN!!! THE 1ST LADY DOES NOT HA E A BIRTH CERTIFICATE?
z12yypv5elyqw5ufm23zjzvyrqqnf1wjk04	President Trump is AWSOME!
z13bzbabsn3qujl3v23cv5toirqyzlcqi04	Truth be told this probably should have been done in 2001 immediately after 9/11, now how will you remove the 40 odd million Muslim insurgents already residing in USA?
z13fir3qqnaazfzit04chnbbknjud1qbjkw0k	Great ceremony, the CNN logo on the bottom right was irking me, however.
z12vibs5ooe1eds5204civ4bsrbvdvg4bso0k	It&#39;s just me but I clearly see the pentagram on the back! What does that mean if this administration claims to be christian?
z12vtjerxwrlzdlrx04cebnict21ulkihnc0k	YouTube rigging all the likes on the most ignorant comments lol.. blatantly obvious
z12dv54wykjihreoa04cevuicmbbixt5qz40k	That reporter was stumbling all over himself trying to make shit up. Shall all traitors to the constitution be brought to justice. We&#39;ve got our eyes on you Mainstream, we know your patterns, you are predictable. Game over.
